dir,local_ip,lp,mod,nm,prod,productId,protocol,ref,remote_ip,rp,sigid,sigwid,timestamp,ua,url,company_name,cust_id,last_vdb_timestamp,machine_type,os_arch,os_id,os_name,pkhash,product_name,product_version,sp_major_version,sp_minor_version,trial_copy,vdb_timestamp,vertical_id,city_name,country_name,real_region_name,data_valid
in,47.10.177.201,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt9,SMB,,70.10.177.921.,54839,31780,qhcltr4,2019-03-04T06:27:46.000Z,,,qhcomp1,751a57e5f39a1326bdcd1ef99220875a,"02 March, 2019 (08:03:05)",LAPTOP,32Bit,50032,Windows 7,1af21801a8c3c85197bca2ba42f39fea,qhpname7,qhpver0,1,0,1,"03 March, 2019 (08:09:34)",it,city68,country4,region28,0
out,122.9.177.201,54335,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt10,HTTP,,129.235.181.172,3333,4843,qhcltr4,2019-03-04T06:27:46.000Z,,,qhcomp1,013fafa173a0fa75bca773a7c4b9c8d9,"02 March, 2019 (08:03:25)",LAPTOP,64Bit,50033,Windows 7 64 bit,0dccfa15ad000e3632bc356c049d7f80,qhpname7,qhpver1,1,0,1,"03 March, 2019 (08:09:50)",finance,city144,country4,region26,1
in,127.123.203.126,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,171.46.89.91,61644,1912,qhcltr0,2019-03-04T06:27:46.000Z,,,qhcomp1,5159620cb73e209d2e19a12548adbd2c,"01 March, 2019 (13:09:08)",DESKTOP,64Bit,50033,Windows 7 64 bit,34aa727ff69be10fe9bb01d35a95e987,qhpname6,qhpver0,1,0,0,"02 March, 2019 (08:03:05)",finance,city124,country4,region42,1
in,72.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,180.192.170.134,57038,1912,qhcltr0,2019-03-04T06:27:46.000Z,,,qhcomp1,369c07c3b3014b6e26f7f8f114793c80,"10 December, 2018 (12:41:55)",DESKTOP,64Bit,50033,Windows 7 64 bit,bd26a560c47117fc8b6b25292a587f7a,qhpname6,qhpver0,0,0,0,"11 December, 2018 (07:31:30)",healthcare,city124,country4,region42,1
in,110.9.177.201,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt6,SMB,,116.149.66.112,55755,30735,qhcltr4,2019-03-04T06:27:46.000Z,,,qhcomp1,7dd747010a84fff6a098ac1090b97be0,"01 March, 2019 (13:09:08)",DESKTOP,64Bit,50039,Windows 8.1 64 bit,5c832245e97e5efc2942b15b6df7c1d1,qhpname6,qhpver0,0,0,0,"03 March, 2019 (08:09:34)",manufacturing,city144,country4,region26,1
in,11.9.177.201,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt6,SMB,,249.148.65.112,58070,30735,qhcltr4,2019-03-04T06:27:46.000Z,,,qhcomp1,3e646c39c18d80710e49c6472e2fc8f0,"02 March, 2019 (08:03:05)",DESKTOP,32Bit,50032,Windows 7,7975697850831bcb161374c11aba9355,qhpname6,qhpver0,1,0,0,"03 March, 2019 (08:09:34)",healthcare,city176,country4,region34,1
in,19.10.177.201,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt9,SMB,,19.232.70.219,52068,30735,qhcltr4,2019-03-04T06:27:46.000Z,,,qhcomp1,d0bf7d3b87e5527e130bbb68bc81f280,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50033,Windows 7 64 bit,14dfe9848e42a85e6796e411ecbeaf47,qhpname7,qhpver0,1,0,0,"03 March, 2019 (08:09:50)",healthcare,city144,country4,region26,1
in,22.10.177.201,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt2,SMB,,123.126.111.95,62208,30735,qhcltr4,2019-03-04T06:27:46.000Z,,,qhcomp1,580083ab78775030b959cfd23814af00,"02 March, 2019 (08:03:05)",DESKTOP,64Bit,50033,Windows 7 64 bit,5ea527a0d1396ba79d2db24e7ceaddca,qhpname4,qhpver0,1,0,0,"03 March, 2019 (08:09:34)",healthcare,city-1,country4,region-1,1
in,47.10.177.201,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt9,SMB,,70.10.177.921.,54839,31780,qhcltr4,2019-03-04T06:27:46.000Z,,,qhcomp1,751a57e5f39a1326bdcd1ef99220875a,"02 March, 2019 (08:03:05)",LAPTOP,32Bit,50032,Windows 7,1af21801a8c3c85197bca2ba42f39fea,qhpname7,qhpver0,1,0,1,"03 March, 2019 (08:09:34)",government,city68,country4,region28,0
out,122.9.177.201,54335,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt10,HTTP,,129.235.181.172,3333,4843,qhcltr4,2019-03-04T06:27:46.000Z,,,qhcomp1,013fafa173a0fa75bca773a7c4b9c8d9,"02 March, 2019 (08:03:25)",LAPTOP,64Bit,50033,Windows 7 64 bit,0dccfa15ad000e3632bc356c049d7f80,qhpname7,qhpver1,1,0,1,"03 March, 2019 (08:09:50)",finance,city144,country4,region26,1
in,122.10.177.201,94444,blk,jjjjjjjjjjjjjjjjjjj,,qhpdt4,,,140.166.78.186,34274,,qhcltr-1,2019-03-04T06:27:47.000Z,,,qhcomp1,87a9e63c6eed4c6668c4e7bcaef8915b,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50037,Windows Server 2012 64 bit,a4ee9abd6ef309a1482e0c1bba9cbcb5,qhpname3,qhpver0,0,0,0,"03 March, 2019 (08:09:50)",it,city156,country4,region39,0
in,44.10.177.201,94444,blk,jjjjjjjjjjjjjjjjjjj,,qhpdt6,,,136.139.34.112,59651,,qhcltr-1,2019-03-04T06:27:47.000Z,,,qhcomp1,6bfd34b0d4c16c8554578256c272ef5b,"02 March, 2019 (08:03:05)",DESKTOP,32Bit,50032,Windows 7,a29f197dc4c3e98866c9f4b8ed0a2d5b,qhpname6,qhpver0,1,0,0,"03 March, 2019 (08:09:34)",government,city124,country4,region42,0
in,11.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,153.9.15.70,55697,1912,qhcltr0,2019-03-04T06:27:47.000Z,,,qhcomp1,bc74d34d569df36d03b525428b1acdb6,"02 March, 2019 (08:03:05)",DESKTOP,64Bit,50039,Windows 8.1 64 bit,1d9e8a65b399cedc119693b7dbd9cb77,qhpname6,qhpver0,0,0,0,"03 March, 2019 (08:09:34)",it,city124,country4,region42,1
in,16.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt9,SMB,,202.170.15.126,60981,1912,qhcltr0,2019-03-04T06:27:47.000Z,,,qhcomp1,8a90f2b2a8ca4b4d52bcb8233f78010b,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50039,Windows 8.1 64 bit,372666f1a3358fd310fa19dd2ccc9592,qhpname7,qhpver0,0,0,0,"03 March, 2019 (08:09:50)",defence,city155,country4,region28,1
in,120.10.177.201,123,blk,NTP/Reflection.UN!SP.4543,UN,qhpdt4,NTP,,132.160.72.14,123,4543,qhcltr4,2019-03-04T06:27:47.000Z,,,qhcomp1,04851cc1c0b8aa860811bcce9b668333,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50043,Windows Server 2016 64 bit,58cb037d9b1e4fd9004502767757a6bc,qhpname3,qhpver0,0,0,0,"03 March, 2019 (08:09:50)",government,city124,country4,region42,1
in,11.10.177.201,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt6,SMB,,76.247.82.186,50151,30735,qhcltr4,2019-03-04T06:27:47.000Z,,,qhcomp1,bc74d34d569df36d03b525428b1acdb6,"02 March, 2019 (08:03:05)",DESKTOP,64Bit,50039,Windows 8.1 64 bit,1d9e8a65b399cedc119693b7dbd9cb77,qhpname6,qhpver0,0,0,0,"03 March, 2019 (08:09:34)",fmcg,city124,country4,region42,1
in,185.12.177.201,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt9,SMB,,111.107.207.103,55869,30735,qhcltr4,2019-03-04T06:27:47.000Z,,,qhcomp1,2ecaf204b3be5709067ffd00eca0a6d8,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50033,Windows 7 64 bit,0904ae79c8a207c2a88a61af6a6ad2d1,qhpname7,qhpver0,1,0,0,"03 March, 2019 (08:09:50)",finance,city-1,country4,region-1,1
in,84.13.124.19,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt2,SMB,,81.13.124.19,1189,31780,qhcltr4,2019-03-04T06:27:47.000Z,,,qhcomp1,f00b1e75e43c9ced7c1258dc4dc384a7,"02 March, 2019 (08:03:05)",DESKTOP,32Bit,50016,Windows XP Professional,b6b83eeb5b49fe3a4163ee9fb486b316,qhpname4,qhpver0,3,0,0,"03 March, 2019 (08:09:34)",finance,city155,country4,region28,1
in,45.9.177.201,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt2,SMB,,131.9.177.921.,53244,31780,qhcltr4,2019-03-04T06:27:47.000Z,,,qhcomp1,f55f3e2c9ef9817997e3ba07968dffab,"01 March, 2019 (13:09:08)",DESKTOP,32Bit,50032,Windows 7,f2b6f6170ddb484d527cf6509ec4cdbc,qhpname4,qhpver0,1,0,0,"03 March, 2019 (08:09:34)",fmcg,city155,country4,region28,0
out,10.29.177.201,62762,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt4,HTTP,,209.172.196.46,3333,4843,qhcltr4,2019-03-04T06:27:47.000Z,,,qhcomp1,7bc7632b1dd4011cbd24c38d34586a12,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50040,Windows Server 2012 R2 64 bit,6cd7f898ff8225a25a286f940b31acd1,qhpname3,qhpver0,0,0,0,"03 March, 2019 (08:09:50)",fmcg,city-1,country4,region-1,1
in,122.10.177.201,94444,blk,jjjjjjjjjjjjjjjjjjj,,qhpdt4,,,140.166.78.186,34274,,qhcltr-1,2019-03-04T06:27:47.000Z,,,qhcomp1,87a9e63c6eed4c6668c4e7bcaef8915b,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50037,Windows Server 2012 64 bit,a4ee9abd6ef309a1482e0c1bba9cbcb5,qhpname3,qhpver0,0,0,0,"03 March, 2019 (08:09:50)",government,city156,country4,region39,0
in,44.10.177.201,94444,blk,jjjjjjjjjjjjjjjjjjj,,qhpdt6,,,136.139.34.112,59651,,qhcltr-1,2019-03-04T06:27:47.000Z,,,qhcomp1,6bfd34b0d4c16c8554578256c272ef5b,"02 March, 2019 (08:03:05)",DESKTOP,32Bit,50032,Windows 7,a29f197dc4c3e98866c9f4b8ed0a2d5b,qhpname6,qhpver0,1,0,0,"03 March, 2019 (08:09:34)",healthcare,city124,country4,region42,0
in,11.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,153.9.15.70,55697,1912,qhcltr0,2019-03-04T06:27:47.000Z,,,qhcomp1,bc74d34d569df36d03b525428b1acdb6,"02 March, 2019 (08:03:05)",DESKTOP,64Bit,50039,Windows 8.1 64 bit,1d9e8a65b399cedc119693b7dbd9cb77,qhpname6,qhpver0,0,0,0,"03 March, 2019 (08:09:34)",it,city124,country4,region42,1
in,16.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt9,SMB,,202.170.15.126,60981,1912,qhcltr0,2019-03-04T06:27:47.000Z,,,qhcomp1,8a90f2b2a8ca4b4d52bcb8233f78010b,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50039,Windows 8.1 64 bit,372666f1a3358fd310fa19dd2ccc9592,qhpname7,qhpver0,0,0,0,"03 March, 2019 (08:09:50)",finance,city155,country4,region28,1
in,120.10.177.201,123,blk,NTP/Reflection.UN!SP.4543,UN,qhpdt4,NTP,,132.160.72.14,123,4543,qhcltr4,2019-03-04T06:27:47.000Z,,,qhcomp1,04851cc1c0b8aa860811bcce9b668333,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50043,Windows Server 2016 64 bit,58cb037d9b1e4fd9004502767757a6bc,qhpname3,qhpver0,0,0,0,"03 March, 2019 (08:09:50)",educational,city124,country4,region42,1
in,11.10.177.201,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt6,SMB,,76.247.82.186,50151,30735,qhcltr4,2019-03-04T06:27:47.000Z,,,qhcomp1,bc74d34d569df36d03b525428b1acdb6,"02 March, 2019 (08:03:05)",DESKTOP,64Bit,50039,Windows 8.1 64 bit,1d9e8a65b399cedc119693b7dbd9cb77,qhpname6,qhpver0,0,0,0,"03 March, 2019 (08:09:34)",fmcg,city124,country4,region42,1
in,185.12.177.201,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt9,SMB,,111.107.207.103,55869,30735,qhcltr4,2019-03-04T06:27:47.000Z,,,qhcomp1,2ecaf204b3be5709067ffd00eca0a6d8,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50033,Windows 7 64 bit,0904ae79c8a207c2a88a61af6a6ad2d1,qhpname7,qhpver0,1,0,0,"03 March, 2019 (08:09:50)",educational,city-1,country4,region-1,1
in,84.13.124.19,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt2,SMB,,81.13.124.19,1189,31780,qhcltr4,2019-03-04T06:27:47.000Z,,,qhcomp1,f00b1e75e43c9ced7c1258dc4dc384a7,"02 March, 2019 (08:03:05)",DESKTOP,32Bit,50016,Windows XP Professional,b6b83eeb5b49fe3a4163ee9fb486b316,qhpname4,qhpver0,3,0,0,"03 March, 2019 (08:09:34)",educational,city155,country4,region28,1
in,45.9.177.201,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt2,SMB,,131.9.177.921.,53244,31780,qhcltr4,2019-03-04T06:27:47.000Z,,,qhcomp1,f55f3e2c9ef9817997e3ba07968dffab,"01 March, 2019 (13:09:08)",DESKTOP,32Bit,50032,Windows 7,f2b6f6170ddb484d527cf6509ec4cdbc,qhpname4,qhpver0,1,0,0,"03 March, 2019 (08:09:34)",government,city155,country4,region28,0
out,10.29.177.201,62762,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt4,HTTP,,209.172.196.46,3333,4843,qhcltr4,2019-03-04T06:27:47.000Z,,,qhcomp1,7bc7632b1dd4011cbd24c38d34586a12,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50040,Windows Server 2012 R2 64 bit,6cd7f898ff8225a25a286f940b31acd1,qhpname3,qhpver0,0,0,0,"03 March, 2019 (08:09:50)",it,city-1,country4,region-1,1
in,20.9.177.201,94444,blk,jjjjjjjjjjjjjjjjjjj,,qhpdt9,,,27.177.241.138,58354,,qhcltr-1,2019-03-04T06:27:48.000Z,,,qhcomp1,fc0e75ab849274f369479113f84948d4,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50033,Windows 7 64 bit,6741aa56d05afeb9a2b7a23a34dc5fa4,qhpname7,qhpver0,1,0,0,"03 March, 2019 (08:09:50)",finance,city194,country4,region26,0
in,69.9.177.201,94444,blk,jjjjjjjjjjjjjjjjjjj,,qhpdt4,,,147.241.172.21,37033,,qhcltr-1,2019-03-04T06:27:48.000Z,,,qhcomp1,e21d65633d57dface9252fc293d52bc3,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50043,Windows Server 2016 64 bit,d53fdd3b76cd03b7107c283d81d408c7,qhpname3,qhpver0,0,0,0,"03 March, 2019 (08:09:50)",bollywood,city-1,country4,region-1,0
in,109.10.177.201,94444,blk,jjjjjjjjjjjjjjjjjjj,,qhpdt4,,,189.18.170.23,1459,,qhcltr-1,2019-03-04T06:27:48.000Z,,,qhcomp1,acf5de489246eac223bbb8a9043cf69a,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50031,Windows Server 2008 R2 64 bit,3b7d44315c81082ae222703319105359,qhpname3,qhpver0,1,0,0,"03 March, 2019 (08:09:50)",it,city124,country4,region42,0
in,144.11.208.19,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt2,SMB,,95.229.208.19,65073,1912,qhcltr0,2019-03-04T06:27:48.000Z,,,qhcomp1,4cbf2c43e94c4c794210064871e231c2,"02 March, 2019 (20:33:05)",DESKTOP,32Bit,50032,Windows 7,0fc94e12a7b1e099f2f200f05bade25e,qhpname4,qhpver0,1,0,0,"03 March, 2019 (20:39:34)",defence,city-1,country4,region-1,1
in,29.46.33.19,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt5,SMB,,57.46.33.19,49369,1912,qhcltr0,2019-03-04T06:27:48.000Z,,,qhcomp1,1c85f46f1c52578462520d7467abf377,"01 March, 2019 (08:08:31)",DESKTOP,32Bit,50032,Windows 7,2c7ff7f285b6ed2c50723a3c09ba3c00,qhpname1,qhpver0,0,0,0,"03 March, 2019 (08:09:34)",finance,city155,country4,region28,1
in,36.46.33.19,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt5,SMB,,57.46.33.19,49398,1912,qhcltr0,2019-03-04T06:27:48.000Z,,,qhcomp1,e5b92fee2126bb3296cd982e3c521f6d,"28 February, 2019 (10:52:05)",DESKTOP,32Bit,50032,Windows 7,a8bfa7fe59b97f73fcfaecbfab602039,qhpname1,qhpver0,1,0,0,"03 March, 2019 (08:09:34)",it,city155,country4,region28,1
in,212.123.31.811.,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt2,SMB,,35.123.31.181,50823,1912,qhcltr0,2019-03-04T06:27:48.000Z,,,qhcomp1,b3ea909b47eb3ab8de7a8bdd3a1f1e86,"02 March, 2019 (08:03:05)",DESKTOP,64Bit,50039,Windows 8.1 64 bit,613435e34b194b3ac34d3b6a8ea3f7f9,qhpname4,qhpver0,0,0,0,"03 March, 2019 (08:09:34)",finance,city49,country4,region19,0
in,109.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt8,SMB,,244.149.97.185,16238,1912,qhcltr0,2019-03-04T06:27:48.000Z,,,qhcomp1,c73fab45f5e849291a2e1b964037b447,"02 March, 2019 (08:03:05)",DESKTOP,64Bit,50033,Windows 7 64 bit,8d2c9fea1d3a9399b89dafe59216f0ee,qhpname5,qhpver0,1,0,0,"03 March, 2019 (08:09:34)",manufacturing,city116,country4,region33,1
in,109.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt2,SMB,,156.8.158.58,54343,1912,qhcltr0,2019-03-04T06:27:48.000Z,,,qhcomp1,b9a299906bbefb4469285a3f684fe0b1,"26 February, 2019 (08:14:03)",DESKTOP,64Bit,50033,Windows 7 64 bit,4a8aa21af060164628b2d590ba066c24,qhpname4,qhpver0,1,0,0,"27 February, 2019 (07:17:12)",finance,city-1,country4,region-1,1
in,24.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt2,SMB,,205.10.177.921.,54931,1912,qhcltr0,2019-03-04T06:27:48.000Z,,,qhcomp1,dae3ac26738771ea8f2b84161955e937,"02 March, 2019 (08:03:05)",LAPTOP,32Bit,50032,Windows 7,2904110ab474ff62280f827f7b31186c,qhpname4,qhpver0,0,0,0,"03 March, 2019 (08:09:34)",bollywood,city-1,country4,region-1,0
in,64.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,63.10.177.921.,50360,1912,qhcltr0,2019-03-04T06:27:48.000Z,,,qhcomp1,440e4d153b3ba83f0d79c475a42ee852,"21 February, 2019 (14:09:18)",DESKTOP,32Bit,50032,Windows 7,20e57ca1dd373d61b2e96ad9a32585ee,qhpname6,qhpver0,1,0,1,"22 February, 2019 (11:01:51)",educational,city96,country4,region34,0
in,68.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,63.10.177.921.,50353,1912,qhcltr0,2019-03-04T06:27:48.000Z,,,qhcomp1,cd23168999ea8ba487b3055c08ce562b,"06 February, 2019 (10:43:11)",DESKTOP,32Bit,50032,Windows 7,d052eade5ce3f00a8e5a3e08622e374c,qhpname6,qhpver0,1,0,1,"07 February, 2019 (07:29:40)",manufacturing,city96,country4,region34,0
in,229.26.212.126,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt2,SMB,,158.51.7.171,62706,30735,qhcltr4,2019-03-04T06:27:48.000Z,,,qhcomp1,0a9c105c0204b701c003529a2309f205,"01 March, 2019 (13:09:08)",DESKTOP,32Bit,50032,Windows 7,46a4e44738537c340f23a8ff9541b065,qhpname4,qhpver0,0,0,0,"03 March, 2019 (08:09:34)",educational,city100,country4,region32,1
in,29.46.33.19,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt5,SMB,,40.46.33.19,52255,31780,qhcltr4,2019-03-04T06:27:48.000Z,,,qhcomp1,1c85f46f1c52578462520d7467abf377,"01 March, 2019 (08:08:31)",DESKTOP,32Bit,50032,Windows 7,2c7ff7f285b6ed2c50723a3c09ba3c00,qhpname1,qhpver0,0,0,0,"03 March, 2019 (08:09:34)",manufacturing,city155,country4,region28,1
in,28.9.177.201,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt8,SMB,,29.9.177.921.,1941,31780,qhcltr4,2019-03-04T06:27:48.000Z,,,qhcomp1,90db3af21d0938a4bf1d741132a011f6,"02 March, 2019 (18:33:05)",DESKTOP,32Bit,50016,Windows XP Professional,b176a799f935055041067578ca62281a,qhpname5,qhpver0,2,0,0,"03 March, 2019 (18:39:34)",bollywood,city126,country4,region22,0
in,128.19.177.201,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt8,SMB,,69.19.177.921.,49738,31780,qhcltr4,2019-03-04T06:27:48.000Z,,,qhcomp1,2a79bc32d614654858998ccfe0272d9e,"02 March, 2019 (08:03:05)",LAPTOP,64Bit,50033,Windows 7 64 bit,1c8947abcb02261b37c5c7f6f388120f,qhpname5,qhpver0,1,0,0,"03 March, 2019 (08:09:34)",educational,city36,country4,region20,0
in,20.9.177.201,94444,blk,jjjjjjjjjjjjjjjjjjj,,qhpdt9,,,27.177.241.138,58354,,qhcltr-1,2019-03-04T06:27:48.000Z,,,qhcomp1,fc0e75ab849274f369479113f84948d4,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50033,Windows 7 64 bit,6741aa56d05afeb9a2b7a23a34dc5fa4,qhpname7,qhpver0,1,0,0,"03 March, 2019 (08:09:50)",it,city194,country4,region26,0
in,69.9.177.201,94444,blk,jjjjjjjjjjjjjjjjjjj,,qhpdt4,,,147.241.172.21,37033,,qhcltr-1,2019-03-04T06:27:48.000Z,,,qhcomp1,e21d65633d57dface9252fc293d52bc3,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50043,Windows Server 2016 64 bit,d53fdd3b76cd03b7107c283d81d408c7,qhpname3,qhpver0,0,0,0,"03 March, 2019 (08:09:50)",fmcg,city-1,country4,region-1,0
in,109.10.177.201,94444,blk,jjjjjjjjjjjjjjjjjjj,,qhpdt4,,,189.18.170.23,1459,,qhcltr-1,2019-03-04T06:27:48.000Z,,,qhcomp1,acf5de489246eac223bbb8a9043cf69a,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50031,Windows Server 2008 R2 64 bit,3b7d44315c81082ae222703319105359,qhpname3,qhpver0,1,0,0,"03 March, 2019 (08:09:50)",defence,city124,country4,region42,0
in,144.11.208.19,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt2,SMB,,95.229.208.19,65073,1912,qhcltr0,2019-03-04T06:27:48.000Z,,,qhcomp1,4cbf2c43e94c4c794210064871e231c2,"02 March, 2019 (20:33:05)",DESKTOP,32Bit,50032,Windows 7,0fc94e12a7b1e099f2f200f05bade25e,qhpname4,qhpver0,1,0,0,"03 March, 2019 (20:39:34)",finance,city-1,country4,region-1,1
in,29.46.33.19,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt5,SMB,,57.46.33.19,49369,1912,qhcltr0,2019-03-04T06:27:48.000Z,,,qhcomp1,1c85f46f1c52578462520d7467abf377,"01 March, 2019 (08:08:31)",DESKTOP,32Bit,50032,Windows 7,2c7ff7f285b6ed2c50723a3c09ba3c00,qhpname1,qhpver0,0,0,0,"03 March, 2019 (08:09:34)",defence,city155,country4,region28,1
in,36.46.33.19,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt5,SMB,,57.46.33.19,49398,1912,qhcltr0,2019-03-04T06:27:48.000Z,,,qhcomp1,e5b92fee2126bb3296cd982e3c521f6d,"28 February, 2019 (10:52:05)",DESKTOP,32Bit,50032,Windows 7,a8bfa7fe59b97f73fcfaecbfab602039,qhpname1,qhpver0,1,0,0,"03 March, 2019 (08:09:34)",finance,city155,country4,region28,1
in,212.123.31.811.,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt2,SMB,,35.123.31.181,50823,1912,qhcltr0,2019-03-04T06:27:48.000Z,,,qhcomp1,b3ea909b47eb3ab8de7a8bdd3a1f1e86,"02 March, 2019 (08:03:05)",DESKTOP,64Bit,50039,Windows 8.1 64 bit,613435e34b194b3ac34d3b6a8ea3f7f9,qhpname4,qhpver0,0,0,0,"03 March, 2019 (08:09:34)",educational,city49,country4,region19,0
in,109.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt8,SMB,,244.149.97.185,16238,1912,qhcltr0,2019-03-04T06:27:48.000Z,,,qhcomp1,c73fab45f5e849291a2e1b964037b447,"02 March, 2019 (08:03:05)",DESKTOP,64Bit,50033,Windows 7 64 bit,8d2c9fea1d3a9399b89dafe59216f0ee,qhpname5,qhpver0,1,0,0,"03 March, 2019 (08:09:34)",it,city116,country4,region33,1
in,109.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt2,SMB,,156.8.158.58,54343,1912,qhcltr0,2019-03-04T06:27:48.000Z,,,qhcomp1,b9a299906bbefb4469285a3f684fe0b1,"26 February, 2019 (08:14:03)",DESKTOP,64Bit,50033,Windows 7 64 bit,4a8aa21af060164628b2d590ba066c24,qhpname4,qhpver0,1,0,0,"27 February, 2019 (07:17:12)",defence,city-1,country4,region-1,1
in,24.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt2,SMB,,205.10.177.921.,54931,1912,qhcltr0,2019-03-04T06:27:48.000Z,,,qhcomp1,dae3ac26738771ea8f2b84161955e937,"02 March, 2019 (08:03:05)",LAPTOP,32Bit,50032,Windows 7,2904110ab474ff62280f827f7b31186c,qhpname4,qhpver0,0,0,0,"03 March, 2019 (08:09:34)",manufacturing,city-1,country4,region-1,0
in,64.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,63.10.177.921.,50360,1912,qhcltr0,2019-03-04T06:27:48.000Z,,,qhcomp1,440e4d153b3ba83f0d79c475a42ee852,"21 February, 2019 (14:09:18)",DESKTOP,32Bit,50032,Windows 7,20e57ca1dd373d61b2e96ad9a32585ee,qhpname6,qhpver0,1,0,1,"22 February, 2019 (11:01:51)",bollywood,city96,country4,region34,0
in,68.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,,63.10.177.921.,50353,1912,qhcltr0,2019-03-04T06:27:48.000Z,,,qhcomp1,cd23168999ea8ba487b3055c08ce562b,"06 February, 2019 (10:43:11)",DESKTOP,32Bit,50032,Windows 7,d052eade5ce3f00a8e5a3e08622e374c,qhpname6,qhpver0,1,0,1,"07 February, 2019 (07:29:40)",fmcg,city96,country4,region34,0
